,Intercept,"bs(year, df=4)[0]","bs(year, df=4)[1]","bs(year, df=4)[2]","bs(year, df=4)[3]",v2x_polyarchy_lag1,"bs(year, df=4)[0]:v2x_polyarchy_lag1","bs(year, df=4)[1]:v2x_polyarchy_lag1","bs(year, df=4)[2]:v2x_polyarchy_lag1","bs(year, df=4)[3]:v2x_polyarchy_lag1",wdj_expression_lag1,v2jupoatck_lag1,v2jureview_lag1,legal_common,legal_civil,high_court,j_ind_lag1
963,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
964,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
965,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
966,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,1.0,2.583
967,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
968,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
969,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
970,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,1.0,2.583
971,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
972,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
973,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,1.0,2.583
974,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
975,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
976,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
977,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,1.0,2.583
978,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
979,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
980,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,1.0,2.583
981,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
982,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
983,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
984,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
985,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,1.0,2.583
986,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
987,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
988,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
989,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,1.0,2.583
990,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
991,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
992,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,0.0,2.233
993,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,1.0,2.583
994,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,0.0,2.233
995,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,0.0,2.233
996,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,0.0,2.233
997,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,1.0,2.583
998,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,0.0,2.233
999,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,0.0,2.233
1000,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,0.0,2.233
1001,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,0.0,2.233
1002,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,0.0,2.233
1003,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,0.0,2.233
1004,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,0.0,2.233
1005,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,0.0,2.233
1006,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,0.0,2.233
1008,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,0.0,2.233
1009,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,0.0,2.233
1010,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,0.0,2.233
1011,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,0.0,2.233
1013,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,0.0,2.233
1015,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,1.0,2.583
1016,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.815,0.0006034522652598454,0.03657591229991619,0.6380744077256333,0.13974622770919068,1.0,-0.68,2.009,1.0,0.0,1.0,2.583
1017,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.821,0.0002564556434818825,0.021827224767458,0.5556570603298008,0.24325925925925923,1.0,0.894,2.009,1.0,0.0,0.0,2.184
1018,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.821,0.0002564556434818825,0.021827224767458,0.5556570603298008,0.24325925925925923,1.0,0.894,2.009,1.0,0.0,0.0,2.184
1020,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.821,0.0002564556434818825,0.021827224767458,0.5556570603298008,0.24325925925925923,1.0,0.894,2.009,1.0,0.0,0.0,2.184
1021,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.821,0.0002564556434818825,0.021827224767458,0.5556570603298008,0.24325925925925923,1.0,0.894,2.009,1.0,0.0,0.0,2.184
1022,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.821,0.0002564556434818825,0.021827224767458,0.5556570603298008,0.24325925925925923,1.0,0.894,2.009,1.0,0.0,1.0,2.208
1023,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.821,0.0002564556434818825,0.021827224767458,0.5556570603298008,0.24325925925925923,1.0,0.894,2.009,1.0,0.0,0.0,2.184
1024,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.821,0.0002564556434818825,0.021827224767458,0.5556570603298008,0.24325925925925923,1.0,0.894,2.009,1.0,0.0,0.0,2.184
1025,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.821,0.0002564556434818825,0.021827224767458,0.5556570603298008,0.24325925925925923,1.0,0.894,2.009,1.0,0.0,0.0,2.184
1026,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.821,0.0002564556434818825,0.021827224767458,0.5556570603298008,0.24325925925925923,1.0,0.894,2.009,1.0,0.0,0.0,2.184
1027,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.821,0.0002564556434818825,0.021827224767458,0.5556570603298008,0.24325925925925923,1.0,0.894,2.009,1.0,0.0,0.0,2.184
1028,1.0,9.255402841408673e-05,0.01241252358842252,0.5169873778015448,0.4705075445816187,0.833,7.709750566893424e-05,0.01033963214915596,0.4306504857086868,0.39193278463648834,1.0,0.894,2.009,1.0,0.0,1.0,2.208
1030,1.0,9.255402841408673e-05,0.01241252358842252,0.5169873778015448,0.4705075445816187,0.833,7.709750566893424e-05,0.01033963214915596,0.4306504857086868,0.39193278463648834,1.0,0.894,2.009,1.0,0.0,1.0,2.208
1032,1.0,9.255402841408673e-05,0.01241252358842252,0.5169873778015448,0.4705075445816187,0.833,7.709750566893424e-05,0.01033963214915596,0.4306504857086868,0.39193278463648834,1.0,0.894,2.009,1.0,0.0,0.0,2.184
1035,1.0,9.255402841408673e-05,0.01241252358842252,0.5169873778015448,0.4705075445816187,0.833,7.709750566893424e-05,0.01033963214915596,0.4306504857086868,0.39193278463648834,1.0,0.894,2.009,1.0,0.0,0.0,2.184
1037,1.0,9.255402841408673e-05,0.01241252358842252,0.5169873778015448,0.4705075445816187,0.833,7.709750566893424e-05,0.01033963214915596,0.4306504857086868,0.39193278463648834,1.0,0.894,2.009,1.0,0.0,1.0,2.208
1038,1.0,9.255402841408673e-05,0.01241252358842252,0.5169873778015448,0.4705075445816187,0.833,7.709750566893424e-05,0.01033963214915596,0.4306504857086868,0.39193278463648834,1.0,0.894,2.009,1.0,0.0,0.0,2.184
1040,1.0,9.255402841408673e-05,0.01241252358842252,0.5169873778015448,0.4705075445816187,0.833,7.709750566893424e-05,0.01033963214915596,0.4306504857086868,0.39193278463648834,1.0,0.894,2.009,1.0,0.0,0.0,2.184
1042,1.0,9.255402841408673e-05,0.01241252358842252,0.5169873778015448,0.4705075445816187,0.833,7.709750566893424e-05,0.01033963214915596,0.4306504857086868,0.39193278463648834,1.0,0.894,2.009,1.0,0.0,1.0,2.208
1044,1.0,1.156925355176084e-05,0.0032522457206616583,0.29440422343456574,0.7023319615912208,0.857,9.91485029385904e-06,0.002787174582607041,0.25230441948342286,0.6018984910836762,1.0,0.634,2.009,1.0,0.0,1.0,2.208
1048,1.0,1.156925355176084e-05,0.0032522457206616583,0.29440422343456574,0.7023319615912208,0.857,9.91485029385904e-06,0.002787174582607041,0.25230441948342286,0.6018984910836762,1.0,0.634,2.009,1.0,0.0,0.0,2.184
1050,1.0,1.156925355176084e-05,0.0032522457206616583,0.29440422343456574,0.7023319615912208,0.857,9.91485029385904e-06,0.002787174582607041,0.25230441948342286,0.6018984910836762,1.0,0.634,2.009,1.0,0.0,1.0,2.208
1051,1.0,1.156925355176084e-05,0.0032522457206616583,0.29440422343456574,0.7023319615912208,0.857,9.91485029385904e-06,0.002787174582607041,0.25230441948342286,0.6018984910836762,1.0,0.634,2.009,1.0,0.0,1.0,2.208
1054,1.0,0.0,0.0,0.0,1.0,0.843,0.0,0.0,0.0,0.843,1.0,0.525,2.009,1.0,0.0,1.0,1.68
1055,1.0,0.0,0.0,0.0,1.0,0.843,0.0,0.0,0.0,0.843,1.0,0.525,2.009,1.0,0.0,0.0,2.102
1057,1.0,0.0,0.0,0.0,1.0,0.843,0.0,0.0,0.0,0.843,1.0,0.525,2.009,1.0,0.0,0.0,2.102
1058,1.0,0.0,0.0,0.0,1.0,0.843,0.0,0.0,0.0,0.843,1.0,0.525,2.009,1.0,0.0,0.0,2.102
1059,1.0,0.019574630522934858,0.23624956167266287,0.7441375082479678,0.0,0.912,0.01785206303691659,0.21545960024546854,0.6786534075221466,0.0,0.0,0.98,1.893,0.0,1.0,0.0,1.892
1062,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.312,0.003604787983715069,0.05964627981618357,0.24874848962744928,0.0,0.40530303,-1.591,1.041,0.0,1.0,0.0,-1.884
1063,1.0,0.024429111707718425,0.2570002104812512,0.71847989367726,0.0,0.149,0.003639937644450045,0.03829303136170643,0.10705350415791173,0.0,0.0,0.667,-1.011,0.0,1.0,0.0,-0.844
1064,1.0,0.024429111707718425,0.2570002104812512,0.71847989367726,0.0,0.149,0.003639937644450045,0.03829303136170643,0.10705350415791173,0.0,0.0,0.667,-1.011,0.0,1.0,0.0,-0.844
1066,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.147,0.0016984097230965227,0.02810257414416341,0.11719880761293283,0.0,0.0,1.127,-1.011,0.0,1.0,0.0,-0.844
1067,1.0,0.1175031326342541,0.42156615718075213,0.4551205256236867,0.0,0.31,0.03642597111661877,0.13068550872603316,0.14108736294334287,0.0,0.0,0.59,1.295,0.0,0.0,1.0,1.019
1070,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.289,0.0044145065542355805,0.061936959550740564,0.22264525431819138,0.0,0.0,0.293,1.774,0.0,0.0,1.0,0.412
1071,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.303,0.003500803714954057,0.05792571405225519,0.24157305242665747,0.0,0.0,0.293,1.774,0.0,0.0,1.0,0.412
1072,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.302,0.0025470637234485624,0.050375260308204904,0.24907767596834648,0.0,0.0,0.444,1.774,0.0,0.0,1.0,0.412
1074,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.299,0.00022138923596649543,0.013418647579969252,0.2340911017300176,0.05126886145404664,0.0,0.242,1.728,0.0,0.0,0.0,-0.37
