variable,coef,class_label,outcome,std_err,p_value,spec,base_category,stars,coef_se
mode_written_speech,0.3770196157710202,Expands Expression,Expands Expression,0.18660387002071588,0.043339049337668224,spec_c_attack_decision,Mixed Outcome,**,0.377** (0.187)
mode_non_verbal_expression,-0.39728067056648797,Contracts Expression,Contracts Expression,0.3112017183521563,0.20174286975729439,spec_c_attack_decision,Mixed Outcome,,-0.397 (0.311)
mode_non_verbal_expression,-0.2846757370241961,Expands Expression,Expands Expression,0.1418922815250566,0.04482631466333645,spec_c_attack_decision,Mixed Outcome,**,-0.285** (0.142)
defendant_citizen,0.2800622234528693,Contracts Expression,Contracts Expression,0.31624587949682614,0.3758418515965829,spec_c_attack_decision,Mixed Outcome,,0.28 (0.316)
defendant_citizen,-0.626468966239409,Expands Expression,Expands Expression,0.16093953301432673,9.918642311720445e-05,spec_c_attack_decision,Mixed Outcome,***,-0.626*** (0.161)
defendant_press,0.3313801811383244,Contracts Expression,Contracts Expression,0.4017634722310906,0.4094771341859069,spec_c_attack_decision,Mixed Outcome,,0.331 (0.402)
defendant_press,-0.48325549865503337,Expands Expression,Expands Expression,0.3572763803270291,0.17618035101948126,spec_c_attack_decision,Mixed Outcome,,-0.483 (0.357)
defendant_intermediary,0.4957851589507299,Contracts Expression,Contracts Expression,0.372489837239078,0.18318796363883882,spec_c_attack_decision,Mixed Outcome,,0.496 (0.372)
defendant_intermediary,-0.8053926100550193,Expands Expression,Expands Expression,0.5446727248536671,0.1392278506584134,spec_c_attack_decision,Mixed Outcome,,-0.805 (0.545)
defendant_other,-0.42645813630211155,Contracts Expression,Contracts Expression,0.5071002870467302,0.40036252284949014,spec_c_attack_decision,Mixed Outcome,,-0.426 (0.507)
defendant_other,-0.5009253781192907,Expands Expression,Expands Expression,0.1628036679725872,0.002091879911737877,spec_c_attack_decision,Mixed Outcome,***,-0.501*** (0.163)
defendant_unclear,1.3680994758706306,Contracts Expression,Contracts Expression,0.44916112469677033,0.002319856533196811,spec_c_attack_decision,Mixed Outcome,***,1.368*** (0.449)
defendant_unclear,0.7696297143584305,Expands Expression,Expands Expression,0.37522159031106866,0.04025391127451297,spec_c_attack_decision,Mixed Outcome,**,0.77** (0.375)
Intercept,3.8811609428330267,Contracts Expression,Contracts Expression,0.7295241811297072,1.0369511402134673e-07,spec_im_attack_decision,Mixed Outcome,***,3.881*** (0.73)
Intercept,2.2366669299379436,Expands Expression,Expands Expression,0.604120888949164,0.00021361171636121614,spec_im_attack_decision,Mixed Outcome,***,2.237*** (0.604)
wdj_intermediaries_lag1,0.16428632798986958,Contracts Expression,Contracts Expression,0.9362999785389107,0.8607155688446985,spec_im_attack_decision,Mixed Outcome,,0.164 (0.936)
wdj_intermediaries_lag1,-0.6336627437939241,Expands Expression,Expands Expression,0.5128654730002032,0.2166318202533204,spec_im_attack_decision,Mixed Outcome,,-0.634 (0.513)
v2jupoatck_lag1,0.17764005066883737,Contracts Expression,Contracts Expression,0.10606548435127107,0.09397055988800329,spec_im_attack_decision,Mixed Outcome,*,0.178* (0.106)
v2jupoatck_lag1,0.057418097606739646,Expands Expression,Expands Expression,0.0812612691313744,0.47982361952160735,spec_im_attack_decision,Mixed Outcome,,0.057 (0.081)
v2x_polyarchy_lag1,-5.56931136724678,Contracts Expression,Contracts Expression,1.3688753557198072,4.73105345711372e-05,spec_im_attack_decision,Mixed Outcome,***,-5.569*** (1.369)
v2x_polyarchy_lag1,-2.3958803608009056,Expands Expression,Expands Expression,0.9285099034552636,0.009870027648990896,spec_im_attack_decision,Mixed Outcome,***,-2.396*** (0.929)
v2jureview_lag1,-0.2617716377048064,Contracts Expression,Contracts Expression,0.35581540865679556,0.46191629791254607,spec_im_attack_decision,Mixed Outcome,,-0.262 (0.356)
v2jureview_lag1,0.36003637899712526,Expands Expression,Expands Expression,0.3623059823861383,0.3203515709757062,spec_im_attack_decision,Mixed Outcome,,0.36 (0.362)
legal_common,0.5241720556498456,Contracts Expression,Contracts Expression,0.4962670352316489,0.29086321683847716,spec_im_attack_decision,Mixed Outcome,,0.524 (0.496)
legal_common,-0.9942856513004794,Expands Expression,Expands Expression,0.3864753923174134,0.010090832525912398,spec_im_attack_decision,Mixed Outcome,**,-0.994** (0.386)
legal_civil,0.06385591708555992,Contracts Expression,Contracts Expression,0.4377108860793201,0.8840113354629024,spec_im_attack_decision,Mixed Outcome,,0.064 (0.438)
legal_civil,0.08657985614575349,Expands Expression,Expands Expression,0.30168638321218344,0.7741228171646775,spec_im_attack_decision,Mixed Outcome,,0.087 (0.302)
high_court,-0.5813406150101852,Contracts Expression,Contracts Expression,0.30521621966350676,0.056821089796759955,spec_im_attack_decision,Mixed Outcome,*,-0.581* (0.305)
high_court,-0.10022303305392742,Expands Expression,Expands Expression,0.1546637922624881,0.5169812047220174,spec_im_attack_decision,Mixed Outcome,,-0.1 (0.155)
j_ind_lag1,0.21426563758457434,Contracts Expression,Contracts Expression,0.23299914233202745,0.3577826651859225,spec_im_attack_decision,Mixed Outcome,,0.214 (0.233)
j_ind_lag1,0.36441789756339943,Expands Expression,Expands Expression,0.17532388177394326,0.03765954767682384,spec_im_attack_decision,Mixed Outcome,**,0.364** (0.175)
mode_press_newspapers,-0.6158786798798657,Contracts Expression,Contracts Expression,0.4712055914562977,0.19120336212067424,spec_im_attack_decision,Mixed Outcome,,-0.616 (0.471)
mode_press_newspapers,0.30165095145601317,Expands Expression,Expands Expression,0.3234162383880828,0.35097388538583785,spec_im_attack_decision,Mixed Outcome,,0.302 (0.323)
mode_public_speech,0.26359147067480954,Contracts Expression,Contracts Expression,0.21924584205230796,0.2292611052630802,spec_im_attack_decision,Mixed Outcome,,0.264 (0.219)
mode_public_speech,-0.05704675438197832,Expands Expression,Expands Expression,0.21123520573585486,0.7871120013412142,spec_im_attack_decision,Mixed Outcome,,-0.057 (0.211)
mode_public_documents,0.38287216990368084,Contracts Expression,Contracts Expression,0.33679663077787236,0.25561971826866736,spec_im_attack_decision,Mixed Outcome,,0.383 (0.337)
mode_public_documents,0.7407126827125191,Expands Expression,Expands Expression,0.5825586371768838,0.20355731151018153,spec_im_attack_decision,Mixed Outcome,,0.741 (0.583)
mode_audio_visual_broadcasting,-0.5431213096364947,Contracts Expression,Contracts Expression,0.38599591656539534,0.15940814203835219,spec_im_attack_decision,Mixed Outcome,,-0.543 (0.386)
mode_audio_visual_broadcasting,-0.054312099638087016,Expands Expression,Expands Expression,0.2209507877855283,0.8058286622438928,spec_im_attack_decision,Mixed Outcome,,-0.054 (0.221)
mode_public_assembly,-0.4108128211476338,Contracts Expression,Contracts Expression,0.21704171114976462,0.058386757751940646,spec_im_attack_decision,Mixed Outcome,*,-0.411* (0.217)
mode_public_assembly,-0.25073158543463686,Expands Expression,Expands Expression,0.4902162487697534,0.6090210179425319,spec_im_attack_decision,Mixed Outcome,,-0.251 (0.49)
mode_written_speech,0.06187232370439336,Contracts Expression,Contracts Expression,0.3264625424078644,0.849682538393725,spec_im_attack_decision,Mixed Outcome,,0.062 (0.326)
mode_written_speech,0.3713812969794136,Expands Expression,Expands Expression,0.18857609103340894,0.048907453649385375,spec_im_attack_decision,Mixed Outcome,**,0.371** (0.189)
mode_non_verbal_expression,-0.3839697656989313,Contracts Expression,Contracts Expression,0.29864135466442837,0.19854009354726354,spec_im_attack_decision,Mixed Outcome,,-0.384 (0.299)
mode_non_verbal_expression,-0.26103825655450774,Expands Expression,Expands Expression,0.1385600750004368,0.05957368850713962,spec_im_attack_decision,Mixed Outcome,*,-0.261* (0.139)
defendant_citizen,0.312187653064743,Contracts Expression,Contracts Expression,0.31557962775677756,0.3225400558756891,spec_im_attack_decision,Mixed Outcome,,0.312 (0.316)
defendant_citizen,-0.6200227072983794,Expands Expression,Expands Expression,0.15391231522739987,5.615411254607701e-05,spec_im_attack_decision,Mixed Outcome,***,-0.62*** (0.154)
defendant_press,0.35636211580616434,Contracts Expression,Contracts Expression,0.40392790537017037,0.37764601715461565,spec_im_attack_decision,Mixed Outcome,,0.356 (0.404)
defendant_press,-0.4834419880421083,Expands Expression,Expands Expression,0.3673409353218676,0.1881545659540167,spec_im_attack_decision,Mixed Outcome,,-0.483 (0.367)
defendant_intermediary,0.438000651892772,Contracts Expression,Contracts Expression,0.40254736274617275,0.27656317238999495,spec_im_attack_decision,Mixed Outcome,,0.438 (0.403)
defendant_intermediary,-0.8491768135288472,Expands Expression,Expands Expression,0.5642257526728425,0.13231630524699028,spec_im_attack_decision,Mixed Outcome,,-0.849 (0.564)
defendant_other,-0.4377640106242583,Contracts Expression,Contracts Expression,0.5116756073043905,0.392246796298393,spec_im_attack_decision,Mixed Outcome,,-0.438 (0.512)
defendant_other,-0.5319808185347225,Expands Expression,Expands Expression,0.1706366357949858,0.0018231542458896474,spec_im_attack_decision,Mixed Outcome,***,-0.532*** (0.171)
defendant_unclear,1.3859064367796499,Contracts Expression,Contracts Expression,0.4372512850589169,0.001526552115789629,spec_im_attack_decision,Mixed Outcome,***,1.386*** (0.437)
defendant_unclear,0.7721586729900859,Expands Expression,Expands Expression,0.3462374199646111,0.02573800565061366,spec_im_attack_decision,Mixed Outcome,**,0.772** (0.346)
Intercept,4.097998734308501,Contracts Expression,Contracts Expression,0.7246436148632758,1.556722018892361e-08,spec_p_attack_decision,Mixed Outcome,***,4.098*** (0.725)
Intercept,2.2964542347028547,Expands Expression,Expands Expression,0.6252246523053951,0.00023971334912903012,spec_p_attack_decision,Mixed Outcome,***,2.296*** (0.625)
wdj_press_lag1,1.5189300653501496,Contracts Expression,Contracts Expression,0.507314342108559,0.0027529093746565237,spec_p_attack_decision,Mixed Outcome,***,1.519*** (0.507)
wdj_press_lag1,0.7003528809712746,Expands Expression,Expands Expression,0.3730710568125088,0.06048191360094486,spec_p_attack_decision,Mixed Outcome,*,0.7* (0.373)
v2jupoatck_lag1,0.16712316016105822,Contracts Expression,Contracts Expression,0.10005524949920336,0.0948582900302097,spec_p_attack_decision,Mixed Outcome,*,0.167* (0.1)
v2jupoatck_lag1,0.053458403668371964,Expands Expression,Expands Expression,0.08222689007863981,0.5156064015466674,spec_p_attack_decision,Mixed Outcome,,0.053 (0.082)
v2x_polyarchy_lag1,-5.92160636096515,Contracts Expression,Contracts Expression,1.2557734146097401,2.4111145757528134e-06,spec_p_attack_decision,Mixed Outcome,***,-5.922*** (1.256)
v2x_polyarchy_lag1,-2.654275141531113,Expands Expression,Expands Expression,0.8862210822619357,0.0027440118812325364,spec_p_attack_decision,Mixed Outcome,***,-2.654*** (0.886)
v2jureview_lag1,-0.31470942491390985,Contracts Expression,Contracts Expression,0.3750586059268465,0.40141656423104166,spec_p_attack_decision,Mixed Outcome,,-0.315 (0.375)
v2jureview_lag1,0.35004706522368084,Expands Expression,Expands Expression,0.3630172286263662,0.3349099669154514,spec_p_attack_decision,Mixed Outcome,,0.35 (0.363)
legal_common,0.6840308971642672,Contracts Expression,Contracts Expression,0.45320405472164865,0.13121648881022857,spec_p_attack_decision,Mixed Outcome,,0.684 (0.453)
legal_common,-0.8614329069661877,Expands Expression,Expands Expression,0.3758102713488623,0.02189401241731627,spec_p_attack_decision,Mixed Outcome,**,-0.861** (0.376)
legal_civil,-0.12663680687940043,Contracts Expression,Contracts Expression,0.3909374487060961,0.7459901803883965,spec_p_attack_decision,Mixed Outcome,,-0.127 (0.391)
legal_civil,-0.1693426240398165,Expands Expression,Expands Expression,0.27645819435696206,0.5401783366047588,spec_p_attack_decision,Mixed Outcome,,-0.169 (0.276)
high_court,-0.5939106066402409,Contracts Expression,Contracts Expression,0.3032626248720127,0.05018267641665158,spec_p_attack_decision,Mixed Outcome,*,-0.594* (0.303)
high_court,-0.09910725772581551,Expands Expression,Expands Expression,0.15278776958847534,0.5165584050875862,spec_p_attack_decision,Mixed Outcome,,-0.099 (0.153)
j_ind_lag1,0.2287124508600547,Contracts Expression,Contracts Expression,0.21928714041636524,0.2969568183165149,spec_p_attack_decision,Mixed Outcome,,0.229 (0.219)
j_ind_lag1,0.3816995888252572,Expands Expression,Expands Expression,0.17371095314706692,0.027997174113357334,spec_p_attack_decision,Mixed Outcome,**,0.382** (0.174)
mode_press_newspapers,-0.613378101664984,Contracts Expression,Contracts Expression,0.46847962640862034,0.19043439264873074,spec_p_attack_decision,Mixed Outcome,,-0.613 (0.468)
mode_press_newspapers,0.3102266100112941,Expands Expression,Expands Expression,0.3229717379629991,0.3367845423800917,spec_p_attack_decision,Mixed Outcome,,0.31 (0.323)
mode_public_speech,0.2787058450746107,Contracts Expression,Contracts Expression,0.21700372332364493,0.19902417223883828,spec_p_attack_decision,Mixed Outcome,,0.279 (0.217)
mode_public_speech,-0.050656614643125944,Expands Expression,Expands Expression,0.2222305915168855,0.8196880803574547,spec_p_attack_decision,Mixed Outcome,,-0.051 (0.222)
mode_public_documents,0.27473658472361406,Contracts Expression,Contracts Expression,0.3385609269085097,0.41708810056239987,spec_p_attack_decision,Mixed Outcome,,0.275 (0.339)
mode_public_documents,0.6768092019655653,Expands Expression,Expands Expression,0.5824792382032885,0.24525755303449326,spec_p_attack_decision,Mixed Outcome,,0.677 (0.582)
mode_audio_visual_broadcasting,-0.6032987769116491,Contracts Expression,Contracts Expression,0.4004247607299851,0.1319011554242071,spec_p_attack_decision,Mixed Outcome,,-0.603 (0.4)
mode_audio_visual_broadcasting,-0.1044212371802862,Expands Expression,Expands Expression,0.25436698620622467,0.6814288544172745,spec_p_attack_decision,Mixed Outcome,,-0.104 (0.254)
mode_public_assembly,-0.42255726972358393,Contracts Expression,Contracts Expression,0.21302150083050458,0.04729635337895881,spec_p_attack_decision,Mixed Outcome,**,-0.423** (0.213)
mode_public_assembly,-0.241297745462843,Expands Expression,Expands Expression,0.5047675698836881,0.6326236300157067,spec_p_attack_decision,Mixed Outcome,,-0.241 (0.505)
mode_written_speech,0.0009612992103695414,Contracts Expression,Contracts Expression,0.31801179106784633,0.9975881251836699,spec_p_attack_decision,Mixed Outcome,,0.001 (0.318)
mode_written_speech,0.34586938068517287,Expands Expression,Expands Expression,0.1813387069136735,0.05648027645743038,spec_p_attack_decision,Mixed Outcome,*,0.346* (0.181)
mode_non_verbal_expression,-0.38356394854122194,Contracts Expression,Contracts Expression,0.2975386168716233,0.1973552420927367,spec_p_attack_decision,Mixed Outcome,,-0.384 (0.298)
mode_non_verbal_expression,-0.28217236684249486,Expands Expression,Expands Expression,0.14471474502262108,0.0511937353981122,spec_p_attack_decision,Mixed Outcome,*,-0.282* (0.145)
defendant_citizen,0.3491355823200848,Contracts Expression,Contracts Expression,0.3365871888964782,0.29960479831243236,spec_p_attack_decision,Mixed Outcome,,0.349 (0.337)
defendant_citizen,-0.577190651942649,Expands Expression,Expands Expression,0.16864946399083047,0.0006206452717116568,spec_p_attack_decision,Mixed Outcome,***,-0.577*** (0.169)
defendant_press,0.33247413017829486,Contracts Expression,Contracts Expression,0.4017916995272652,0.4079657096005137,spec_p_attack_decision,Mixed Outcome,,0.332 (0.402)
defendant_press,-0.47778251264908445,Expands Expression,Expands Expression,0.3539427986161137,0.17705247695252546,spec_p_attack_decision,Mixed Outcome,,-0.478 (0.354)
defendant_intermediary,0.49016621505269786,Contracts Expression,Contracts Expression,0.3695846720487432,0.18475283165786183,spec_p_attack_decision,Mixed Outcome,,0.49 (0.37)
defendant_intermediary,-0.8110937199816666,Expands Expression,Expands Expression,0.5453856574634497,0.1369638501877292,spec_p_attack_decision,Mixed Outcome,,-0.811 (0.545)
defendant_other,-0.41915792243261674,Contracts Expression,Contracts Expression,0.5270158805771288,0.426414524542046,spec_p_attack_decision,Mixed Outcome,,-0.419 (0.527)
defendant_other,-0.4957338783125381,Expands Expression,Expands Expression,0.1672883458633197,0.0030431058180644802,spec_p_attack_decision,Mixed Outcome,***,-0.496*** (0.167)
defendant_unclear,1.4059086284898972,Contracts Expression,Contracts Expression,0.46503727337739653,0.002501027640020145,spec_p_attack_decision,Mixed Outcome,***,1.406*** (0.465)
defendant_unclear,0.8016152752469179,Expands Expression,Expands Expression,0.38815929981609515,0.03890683659911369,spec_p_attack_decision,Mixed Outcome,**,0.802** (0.388)
Intercept,3.825082869169889,Contracts Expression,Contracts Expression,0.7358014021304143,2.0087481202064234e-07,spec_govprot_attack_decision,Mixed Outcome,***,3.825*** (0.736)
Intercept,2.174434299225349,Expands Expression,Expands Expression,0.6270221441676119,0.0005245916136738442,spec_govprot_attack_decision,Mixed Outcome,***,2.174*** (0.627)
wdj_govprot_lag1,0.39673734341579137,Contracts Expression,Contracts Expression,0.3253326845970221,0.22266131469198247,spec_govprot_attack_decision,Mixed Outcome,,0.397 (0.325)
wdj_govprot_lag1,0.12663833122564394,Expands Expression,Expands Expression,0.2160339566693662,0.5577435296004096,spec_govprot_attack_decision,Mixed Outcome,,0.127 (0.216)
v2jupoatck_lag1,0.25217342714397994,Contracts Expression,Contracts Expression,0.1212593382861495,0.03756033894682167,spec_govprot_attack_decision,Mixed Outcome,**,0.252** (0.121)
v2jupoatck_lag1,0.0909426062111643,Expands Expression,Expands Expression,0.09307617781486725,0.3285309609603133,spec_govprot_attack_decision,Mixed Outcome,,0.091 (0.093)
v2x_polyarchy_lag1,-5.468936455323292,Contracts Expression,Contracts Expression,1.291875499243985,2.3025534019216492e-05,spec_govprot_attack_decision,Mixed Outcome,***,-5.469*** (1.292)
v2x_polyarchy_lag1,-2.4357753316195616,Expands Expression,Expands Expression,0.9357562246801363,0.00924114125165499,spec_govprot_attack_decision,Mixed Outcome,***,-2.436*** (0.936)
v2jureview_lag1,-0.2539053026303731,Contracts Expression,Contracts Expression,0.36371114467171245,0.48511714676095163,spec_govprot_attack_decision,Mixed Outcome,,-0.254 (0.364)
v2jureview_lag1,0.3656369333460002,Expands Expression,Expands Expression,0.35390562199649467,0.3015345801511461,spec_govprot_attack_decision,Mixed Outcome,,0.366 (0.354)
legal_common,0.417139029238887,Contracts Expression,Contracts Expression,0.48748559902393473,0.39216646167776215,spec_govprot_attack_decision,Mixed Outcome,,0.417 (0.487)
legal_common,-0.9450597771157864,Expands Expression,Expands Expression,0.3784486985737795,0.012518049124170923,spec_govprot_attack_decision,Mixed Outcome,**,-0.945** (0.378)
legal_civil,-0.03097654303995695,Contracts Expression,Contracts Expression,0.393816436843631,0.9373051989125125,spec_govprot_attack_decision,Mixed Outcome,,-0.031 (0.394)
legal_civil,-0.10682346297566171,Expands Expression,Expands Expression,0.27725269086158105,0.7000205022597386,spec_govprot_attack_decision,Mixed Outcome,,-0.107 (0.277)
high_court,-0.5437128261713549,Contracts Expression,Contracts Expression,0.29047562034735425,0.06123401146385705,spec_govprot_attack_decision,Mixed Outcome,*,-0.544* (0.29)
high_court,-0.08141677639480846,Expands Expression,Expands Expression,0.1459458021819363,0.5769425555356539,spec_govprot_attack_decision,Mixed Outcome,,-0.081 (0.146)
j_ind_lag1,0.14255017153214303,Contracts Expression,Contracts Expression,0.2482720662232629,0.5658533151969913,spec_govprot_attack_decision,Mixed Outcome,,0.143 (0.248)
j_ind_lag1,0.34222306958117915,Expands Expression,Expands Expression,0.1968364457246693,0.08210226259554468,spec_govprot_attack_decision,Mixed Outcome,*,0.342* (0.197)
mode_press_newspapers,-0.5944658663028932,Contracts Expression,Contracts Expression,0.46789044106130395,0.20389816757397172,spec_govprot_attack_decision,Mixed Outcome,,-0.594 (0.468)
mode_press_newspapers,0.3184572169847666,Expands Expression,Expands Expression,0.3179637964463897,0.3165601036443063,spec_govprot_attack_decision,Mixed Outcome,,0.318 (0.318)
mode_public_speech,0.2615980558783103,Contracts Expression,Contracts Expression,0.22622344400124214,0.24752975325831506,spec_govprot_attack_decision,Mixed Outcome,,0.262 (0.226)
mode_public_speech,-0.056137142977657935,Expands Expression,Expands Expression,0.21426405045358052,0.7933215797882761,spec_govprot_attack_decision,Mixed Outcome,,-0.056 (0.214)
mode_public_documents,0.3699145291193758,Contracts Expression,Contracts Expression,0.33286951576251733,0.2664435876880732,spec_govprot_attack_decision,Mixed Outcome,,0.37 (0.333)
mode_public_documents,0.7204125119812544,Expands Expression,Expands Expression,0.5776103611784054,0.21231346696207865,spec_govprot_attack_decision,Mixed Outcome,,0.72 (0.578)
mode_audio_visual_broadcasting,-0.5391237697066675,Contracts Expression,Contracts Expression,0.394036642003743,0.17124722929001002,spec_govprot_attack_decision,Mixed Outcome,,-0.539 (0.394)
mode_audio_visual_broadcasting,-0.06403567739875698,Expands Expression,Expands Expression,0.23746798214461035,0.7874216374941236,spec_govprot_attack_decision,Mixed Outcome,,-0.064 (0.237)
mode_public_assembly,-0.4542298777209264,Contracts Expression,Contracts Expression,0.2307437588486824,0.04900516202893051,spec_govprot_attack_decision,Mixed Outcome,**,-0.454** (0.231)
mode_public_assembly,-0.24732898579203516,Expands Expression,Expands Expression,0.4901735883070203,0.6138578778377944,spec_govprot_attack_decision,Mixed Outcome,,-0.247 (0.49)
mode_written_speech,0.06357037408026925,Contracts Expression,Contracts Expression,0.33092212915091884,0.8476633232301273,spec_govprot_attack_decision,Mixed Outcome,,0.064 (0.331)
mode_written_speech,0.3802550640614853,Expands Expression,Expands Expression,0.1952357664223169,0.051454327740589056,spec_govprot_attack_decision,Mixed Outcome,*,0.38* (0.195)
mode_non_verbal_expression,-0.3678593799065391,Contracts Expression,Contracts Expression,0.3092644711555246,0.23425658875513333,spec_govprot_attack_decision,Mixed Outcome,,-0.368 (0.309)
mode_non_verbal_expression,-0.27348264318878346,Expands Expression,Expands Expression,0.14503917882418377,0.059351882961472494,spec_govprot_attack_decision,Mixed Outcome,*,-0.273* (0.145)
defendant_citizen,0.32617138063313944,Contracts Expression,Contracts Expression,0.3205957178140983,0.3089671907604792,spec_govprot_attack_decision,Mixed Outcome,,0.326 (0.321)
defendant_citizen,-0.5987421722595986,Expands Expression,Expands Expression,0.1572458081310117,0.00014027499357067047,spec_govprot_attack_decision,Mixed Outcome,***,-0.599*** (0.157)
defendant_press,0.34075496052184673,Contracts Expression,Contracts Expression,0.40662531584213224,0.4020266347202034,spec_govprot_attack_decision,Mixed Outcome,,0.341 (0.407)
defendant_press,-0.4727828082657059,Expands Expression,Expands Expression,0.3556008441665572,0.1836724167259719,spec_govprot_attack_decision,Mixed Outcome,,-0.473 (0.356)
defendant_intermediary,0.40076495634159914,Contracts Expression,Contracts Expression,0.39009977615965374,0.3042605716713581,spec_govprot_attack_decision,Mixed Outcome,,0.401 (0.39)
defendant_intermediary,-0.8495175851096961,Expands Expression,Expands Expression,0.5680086863672669,0.13475618161371017,spec_govprot_attack_decision,Mixed Outcome,,-0.85 (0.568)
defendant_other,-0.4669971755741576,Contracts Expression,Contracts Expression,0.5157094557458327,0.36517770008579953,spec_govprot_attack_decision,Mixed Outcome,,-0.467 (0.516)
defendant_other,-0.5181662683141152,Expands Expression,Expands Expression,0.1664711107384776,0.0018541589402397683,spec_govprot_attack_decision,Mixed Outcome,***,-0.518*** (0.166)
defendant_unclear,1.4255805226273015,Contracts Expression,Contracts Expression,0.4486589162053933,0.0014858858390208634,spec_govprot_attack_decision,Mixed Outcome,***,1.426*** (0.449)
defendant_unclear,0.7997089909735307,Expands Expression,Expands Expression,0.37668391534457796,0.0337518411583227,spec_govprot_attack_decision,Mixed Outcome,**,0.8** (0.377)
